id,nguoi-dung,ngay-tao,chi-tiet,xu-ly
122b0152-945e-46cc-82e4-18206c2884d9,c7b705df-2d65-4423-9fc9-c3f826b822b8,2020-03-25T00:08:10+07:00,"[{'san-pham': '1728630139-277', 'so-luong': 2}, {'san-pham': '1728630158-580', 'so-luong': 4}, {'san-pham': '1728630158-567', 'so-luong': 5}, {'san-pham': '1728630145-406', 'so-luong': 3}, {'san-pham': '1728630149-462', 'so-luong': 5}]",roi
e307d0e9-5efb-4050-a661-03392b9226a7,ea693b79-6e82-4392-a5b2-fe8e74cc8210,2021-07-13T12:52:28+07:00,"[{'san-pham': '1728630133-201', 'so-luong': 4}, {'san-pham': '1728630139-274', 'so-luong': 1}, {'san-pham': '1728630167-721', 'so-luong': 5}, {'san-pham': '1728630139-277', 'so-luong': 5}]",roi
17183dd0-6feb-400a-8940-58e98caa2f1a,0766234c-c2f4-47ac-908e-64d26f575018,2024-03-04T07:09:09+07:00,"[{'san-pham': '1728630124-40', 'so-luong': 1}, {'san-pham': '1728630167-747', 'so-luong': 5}, {'san-pham': '1728630136-239', 'so-luong': 4}]",roi
4cf60482-7901-4abc-8e34-c4f2ba3f35d6,4aaa56d8-636c-415e-988c-e430feb93f76,2021-03-02T22:05:00+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 5}, {'san-pham': '1728630124-46', 'so-luong': 2}]",roi
e626fcd1-780f-4331-9673-58ecedcb6d20,a423319b-8ef4-469a-9b80-8d903242fc18,2020-05-31T17:23:26+07:00,"[{'san-pham': '1728630130-174', 'so-luong': 2}, {'san-pham': '1728630158-574', 'so-luong': 4}]",roi
d9fbdc28-4917-4f77-bdb9-34d0303ed466,a7364b9c-428b-4278-8c5b-a97872b2fc94,2021-06-01T17:51:36+07:00,"[{'san-pham': '1728630149-446', 'so-luong': 3}, {'san-pham': '1728630136-243', 'so-luong': 4}, {'san-pham': '1728630145-413', 'so-luong': 5}]",roi
744d5ae4-2310-416a-897f-3c297ef73855,560c0f37-935e-4851-bb7f-0d40f4bfd8ac,2023-10-17T13:42:06+07:00,"[{'san-pham': '1728630124-47', 'so-luong': 4}, {'san-pham': '1728630136-244', 'so-luong': 5}, {'san-pham': '1728630161-622', 'so-luong': 5}, {'san-pham': '1728630133-201', 'so-luong': 5}]",roi
4b42ddba-b0b9-45ba-91dd-eace57aaf8d9,46071a0e-b388-419d-9c9d-6cef4ade7ba3,2023-01-04T14:30:57+07:00,"[{'san-pham': '1728630133-187', 'so-luong': 3}, {'san-pham': '1728630124-77', 'so-luong': 3}, {'san-pham': '1728630155-555', 'so-luong': 1}, {'san-pham': '1728630158-574', 'so-luong': 5}]",roi
ad859d2e-3a2f-4e49-89f5-217de3fb0d16,4aaa56d8-636c-415e-988c-e430feb93f76,2020-05-10T10:38:41+07:00,"[{'san-pham': '1728630155-547', 'so-luong': 2}]",roi
c6b20044-c575-40bc-a48d-29f840440205,cc7a10f6-e9a9-4848-8957-172d534af14f,2020-03-18T06:51:05+07:00,"[{'san-pham': '1728630164-672', 'so-luong': 1}, {'san-pham': '1728630136-231', 'so-luong': 1}, {'san-pham': '1728630142-353', 'so-luong': 1}]",roi
9cb5a27f-6c75-4511-a27f-7c20c187e3d4,ed9849d0-bd0d-4b46-a7bf-6befeb05fad7,2023-06-07T04:59:59+07:00,"[{'san-pham': '1728630139-304', 'so-luong': 5}, {'san-pham': '1728630167-749', 'so-luong': 4}, {'san-pham': '1728630152-494', 'so-luong': 2}, {'san-pham': '1728630152-473', 'so-luong': 2}, {'san-pham': '1728630155-546', 'so-luong': 2}]",roi
81f2ce54-9db4-47f7-b5e7-f840a22eff4a,0766234c-c2f4-47ac-908e-64d26f575018,2024-09-10T02:12:24+07:00,"[{'san-pham': '1728630136-244', 'so-luong': 1}, {'san-pham': '1728630167-740', 'so-luong': 3}, {'san-pham': '1728630121-3', 'so-luong': 2}]",roi
92bb985a-7fab-4553-995f-4c94b541e626,622bfd22-5ddf-4cdd-b236-fb5fee91af6b,2023-09-04T17:05:59+07:00,"[{'san-pham': '1728630149-431', 'so-luong': 4}, {'san-pham': '1728630130-173', 'so-luong': 1}, {'san-pham': '1728630158-567', 'so-luong': 1}, {'san-pham': '1728630133-184', 'so-luong': 5}, {'san-pham': '1728630127-119', 'so-luong': 4}]",roi
0ef30bab-2f4b-4caf-a365-e8431bc19f19,a423319b-8ef4-469a-9b80-8d903242fc18,2021-04-24T01:23:10+07:00,"[{'san-pham': '1728630158-571', 'so-luong': 4}, {'san-pham': '1728630167-706', 'so-luong': 4}, {'san-pham': '1728630152-493', 'so-luong': 4}, {'san-pham': '1728630121-15', 'so-luong': 5}]",roi
dbd3901e-11f8-4c60-a956-49bab2a9b0e2,1bf5d4bd-0a28-4b94-b97d-5d72a50632f1,2022-01-03T06:12:00+07:00,"[{'san-pham': '1728630155-542', 'so-luong': 3}, {'san-pham': '1728630121-2', 'so-luong': 1}, {'san-pham': '1728630145-401', 'so-luong': 2}, {'san-pham': '1728630133-186', 'so-luong': 4}, {'san-pham': '1728630139-274', 'so-luong': 4}]",roi
f991216e-4803-48b5-bd9f-19c3529494c6,83302fff-1ad8-47aa-8012-149fe290de9d,2021-08-24T03:53:39+07:00,"[{'san-pham': '1728630133-186', 'so-luong': 1}, {'san-pham': '1728630133-187', 'so-luong': 4}, {'san-pham': '1728630130-136', 'so-luong': 3}, {'san-pham': '1728630155-533', 'so-luong': 2}]",roi
cfb92cfc-6bea-42be-b637-5752c8b24658,fc47586b-7020-4658-8b32-71f2df407c11,2021-05-26T17:32:39+07:00,"[{'san-pham': '1728630149-446', 'so-luong': 3}, {'san-pham': '1728630136-249', 'so-luong': 1}, {'san-pham': '1728630121-3', 'so-luong': 2}, {'san-pham': '1728630149-425', 'so-luong': 3}, {'san-pham': '1728630133-211', 'so-luong': 5}]",roi
654b4eaf-afe4-458e-ab1e-d51db523cd1e,cc7a10f6-e9a9-4848-8957-172d534af14f,2022-10-24T18:39:25+07:00,"[{'san-pham': '1728630152-473', 'so-luong': 1}, {'san-pham': '1728630124-46', 'so-luong': 3}, {'san-pham': '1728630161-613', 'so-luong': 3}, {'san-pham': '1728630161-632', 'so-luong': 4}, {'san-pham': '1728630149-426', 'so-luong': 1}]",roi
e7801d81-d7b1-4fb2-b0ce-f3f426feecc8,c801e606-16b0-40b0-a4bd-4e5056857020,2021-07-01T11:47:31+07:00,"[{'san-pham': '1728630158-580', 'so-luong': 4}, {'san-pham': '1728630133-184', 'so-luong': 1}, {'san-pham': '1728630155-533', 'so-luong': 4}, {'san-pham': '1728630161-632', 'so-luong': 4}, {'san-pham': '1728630142-342', 'so-luong': 5}]",roi
1260971c-7df9-42c5-9cd5-eb703f0458b2,3289e2b2-a548-44fa-b893-8a5f019bf20d,2024-05-30T12:06:55+07:00,"[{'san-pham': '1728630164-672', 'so-luong': 1}]",roi
3ec752bd-a876-4286-99c1-b07e5879efa7,ed9849d0-bd0d-4b46-a7bf-6befeb05fad7,2022-10-09T07:48:12+07:00,"[{'san-pham': '1728630139-291', 'so-luong': 3}, {'san-pham': '1728630139-304', 'so-luong': 5}]",roi
3f1cd958-b19a-4bf9-b6fc-d00fa8026e1e,4c9ef9e2-a1c4-4f1f-9353-f47f5792363e,2021-11-19T14:27:35+07:00,"[{'san-pham': '1728630164-663', 'so-luong': 2}, {'san-pham': '1728630130-172', 'so-luong': 4}, {'san-pham': '1728630155-514', 'so-luong': 1}, {'san-pham': '1728630145-413', 'so-luong': 2}]",roi
9fe3c64c-56c7-4f54-a9eb-5ab84ac4822d,4c9ef9e2-a1c4-4f1f-9353-f47f5792363e,2023-09-04T06:07:19+07:00,"[{'san-pham': '1728630130-174', 'so-luong': 1}, {'san-pham': '1728630124-77', 'so-luong': 5}, {'san-pham': '1728630145-406', 'so-luong': 3}]",roi
2d2043b2-90de-4d15-8ccd-96059d62e3f8,ca23530c-f1c3-49a3-88bc-248cf2cfa2c7,2021-10-06T15:47:12+07:00,"[{'san-pham': '1728630127-115', 'so-luong': 5}, {'san-pham': '1728630149-425', 'so-luong': 1}, {'san-pham': '1728630149-431', 'so-luong': 1}, {'san-pham': '1728630155-542', 'so-luong': 3}, {'san-pham': '1728630136-231', 'so-luong': 3}]",roi
31254a73-38b0-4567-b86c-dca957f32d15,1bf5d4bd-0a28-4b94-b97d-5d72a50632f1,2022-04-17T04:54:03+07:00,"[{'san-pham': '1728630139-291', 'so-luong': 4}, {'san-pham': '1728630142-356', 'so-luong': 3}, {'san-pham': '1728630167-749', 'so-luong': 3}]",huy
bb5a048b-2d92-4e32-abac-e3f91141fbed,e560bd15-05a7-4330-9fa4-45bd35c0c0d8,2024-07-06T12:33:14+07:00,"[{'san-pham': '1728630164-663', 'so-luong': 4}]",roi
3199dcff-09f0-49b0-94d1-84405471b183,0f8a9b0a-18e3-4de2-bd35-a49d90cf54a4,2021-04-07T15:42:01+07:00,"[{'san-pham': '1728630152-493', 'so-luong': 5}, {'san-pham': '1728630133-209', 'so-luong': 5}, {'san-pham': '1728630152-497', 'so-luong': 2}, {'san-pham': '1728630155-555', 'so-luong': 4}]",roi
85487ccc-5b61-479b-8c0f-e15e4a1f8dae,2d4eca18-2e8e-4156-b511-04063016096b,2020-10-05T22:32:08+07:00,"[{'san-pham': '1728630161-634', 'so-luong': 1}, {'san-pham': '1728630149-420', 'so-luong': 3}, {'san-pham': '1728630136-252', 'so-luong': 4}, {'san-pham': '1728630136-235', 'so-luong': 1}, {'san-pham': '1728630152-493', 'so-luong': 3}]",roi
fa055fd3-aee6-4c51-b43b-2a9af6039c57,13d1997e-5daf-4ec7-91ba-f6fc90275cb9,2024-07-17T00:57:09+07:00,"[{'san-pham': '1728630145-405', 'so-luong': 2}, {'san-pham': '1728630145-401', 'so-luong': 3}, {'san-pham': '1728630130-174', 'so-luong': 4}, {'san-pham': '1728630152-501', 'so-luong': 3}, {'san-pham': '1728630121-15', 'so-luong': 4}]",roi
597dd06c-5469-4a5c-bbf3-245077964898,13d1997e-5daf-4ec7-91ba-f6fc90275cb9,2020-01-27T23:54:11+07:00,"[{'san-pham': '1728630142-332', 'so-luong': 5}, {'san-pham': '1728630133-180', 'so-luong': 4}]",huy
cfc6e96f-1945-4344-bd53-2b3bc329a417,ed19794a-9cc3-4ed0-b5f8-351896d41912,2023-05-07T13:26:38+07:00,"[{'san-pham': '1728630161-622', 'so-luong': 2}, {'san-pham': '1728630145-401', 'so-luong': 5}, {'san-pham': '1728630133-209', 'so-luong': 1}, {'san-pham': '1728630149-426', 'so-luong': 1}]",roi
370847f8-7d8a-421c-967a-52f3764770da,2a9bdb0f-c257-49ba-b0c9-f3ecfcfa5232,2022-11-24T11:05:45+07:00,"[{'san-pham': '1728630136-249', 'so-luong': 5}]",roi
592e7af4-e552-41d4-a752-f8ea63cadd25,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2021-08-24T06:15:37+07:00,"[{'san-pham': '1728630161-632', 'so-luong': 2}]",roi
51e606d8-d3b8-46d1-85c0-1eca32a353f8,b20099cc-97b9-44a1-b2b1-b70a81df7ce5,2024-07-13T16:16:38+07:00,"[{'san-pham': '1728630158-571', 'so-luong': 2}, {'san-pham': '1728630158-574', 'so-luong': 2}, {'san-pham': '1728630136-246', 'so-luong': 5}, {'san-pham': '1728630127-80', 'so-luong': 5}, {'san-pham': '1728630158-601', 'so-luong': 5}]",roi
6876530f-254a-4201-96db-9a6e694eed18,b20099cc-97b9-44a1-b2b1-b70a81df7ce5,2021-08-21T15:31:46+07:00,"[{'san-pham': '1728630149-446', 'so-luong': 2}, {'san-pham': '1728630136-244', 'so-luong': 3}, {'san-pham': '1728630155-542', 'so-luong': 2}, {'san-pham': '1728630130-172', 'so-luong': 1}, {'san-pham': '1728630136-243', 'so-luong': 5}]",roi
1a062ca3-1b73-4290-8481-5078e6a8310e,42de0892-a89c-4e73-95f4-f14b3d9e4b01,2021-03-20T21:14:43+07:00,"[{'san-pham': '1728630136-246', 'so-luong': 3}, {'san-pham': '1728630124-47', 'so-luong': 5}, {'san-pham': '1728630155-514', 'so-luong': 5}]",roi
37e085a9-4b77-478c-92d2-334767779748,073ac5ea-f0c4-4e88-93ea-ffa998679592,2024-02-20T20:39:17+07:00,"[{'san-pham': '1728630167-740', 'so-luong': 3}]",roi
1d63ae1f-07d0-4777-bc1b-3f6d49fd2a58,46071a0e-b388-419d-9c9d-6cef4ade7ba3,2023-01-15T14:41:19+07:00,"[{'san-pham': '1728630149-425', 'so-luong': 2}, {'san-pham': '1728630164-656', 'so-luong': 4}, {'san-pham': '1728630133-211', 'so-luong': 3}]",roi
b7682f1b-4684-4e33-ba42-12becf68e902,96a55122-6bd6-45ea-9760-6ec15be0c923,2020-12-19T00:26:18+07:00,"[{'san-pham': '1728630133-180', 'so-luong': 1}, {'san-pham': '1728630130-173', 'so-luong': 5}, {'san-pham': '1728630124-57', 'so-luong': 2}, {'san-pham': '1728630158-597', 'so-luong': 3}]",roi
66cab5eb-e48b-4cda-b8b9-10e6c8511600,a3dc9610-572f-47b3-b847-d441f6af292c,2020-11-22T17:33:52+07:00,"[{'san-pham': '1728630155-514', 'so-luong': 3}, {'san-pham': '1728630124-40', 'so-luong': 4}, {'san-pham': '1728630158-580', 'so-luong': 4}]",roi
54132ec9-709c-4833-87ff-8fe9277e3b90,595dbef3-c881-421d-b03f-2e3779860f8d,2021-09-29T08:19:43+07:00,"[{'san-pham': '1728630121-2', 'so-luong': 2}, {'san-pham': '1728630161-622', 'so-luong': 5}, {'san-pham': '1728630136-246', 'so-luong': 3}, {'san-pham': '1728630142-332', 'so-luong': 3}, {'san-pham': '1728630124-46', 'so-luong': 2}]",roi
45ad9fd7-e895-4571-82d5-412bcab06bf7,1514e73a-677a-452f-b28b-694192978aa5,2020-08-28T01:20:40+07:00,"[{'san-pham': '1728630149-440', 'so-luong': 3}, {'san-pham': '1728630142-332', 'so-luong': 4}, {'san-pham': '1728630136-236', 'so-luong': 5}, {'san-pham': '1728630145-413', 'so-luong': 2}, {'san-pham': '1728630124-46', 'so-luong': 3}]",roi
639c9ab9-31da-4c08-bdcc-8109c064be80,2a9bdb0f-c257-49ba-b0c9-f3ecfcfa5232,2020-01-05T09:49:20+07:00,"[{'san-pham': '1728630130-173', 'so-luong': 5}, {'san-pham': '1728630158-597', 'so-luong': 2}]",roi
f37478a3-4e16-440a-b0f7-25f29d3295c0,a40e60d6-b18a-4f70-a0e0-4c4460ff79a2,2020-04-06T19:41:12+07:00,"[{'san-pham': '1728630133-209', 'so-luong': 3}, {'san-pham': '1728630145-376', 'so-luong': 5}]",roi
06546eaa-3da6-4229-be73-1c6b196e84ec,055db99d-5371-4b78-a11d-88b4826e9f35,2024-12-03T17:40:24+07:00,"[{'san-pham': '1728630145-406', 'so-luong': 3}]",roi
75a183e1-22f7-4b30-8c39-a3404a15cafd,cc7a10f6-e9a9-4848-8957-172d534af14f,2023-03-06T22:21:20+07:00,"[{'san-pham': '1728630164-663', 'so-luong': 2}, {'san-pham': '1728630152-497', 'so-luong': 3}]",roi
08f7c414-ad34-406e-87da-3d9c4694ee9b,c801e606-16b0-40b0-a4bd-4e5056857020,2023-05-27T14:57:46+07:00,"[{'san-pham': '1728630133-209', 'so-luong': 1}, {'san-pham': '1728630167-721', 'so-luong': 4}, {'san-pham': '1728630124-61', 'so-luong': 4}, {'san-pham': '1728630130-136', 'so-luong': 5}, {'san-pham': '1728630142-356', 'so-luong': 1}]",huy
16b90e04-d7d6-4a93-8e05-d4ae5ac8717d,c0bfea74-7393-47c9-a7e7-ed77dbcc9640,2023-06-24T09:34:03+07:00,"[{'san-pham': '1728630124-40', 'so-luong': 4}, {'san-pham': '1728630121-2', 'so-luong': 5}, {'san-pham': '1728630149-420', 'so-luong': 4}, {'san-pham': '1728630152-480', 'so-luong': 4}]",roi
14423e3c-f49b-4fd0-8313-cc8292a231a0,c0bfea74-7393-47c9-a7e7-ed77dbcc9640,2021-09-23T00:42:58+07:00,"[{'san-pham': '1728630149-425', 'so-luong': 2}, {'san-pham': '1728630155-555', 'so-luong': 4}, {'san-pham': '1728630149-440', 'so-luong': 5}, {'san-pham': '1728630167-721', 'so-luong': 4}]",roi
58531b27-f654-45e7-92fa-f7e004a08402,96a55122-6bd6-45ea-9760-6ec15be0c923,2022-12-07T12:57:43+07:00,"[{'san-pham': '1728630155-514', 'so-luong': 4}, {'san-pham': '1728630161-634', 'so-luong': 1}, {'san-pham': '1728630124-61', 'so-luong': 5}, {'san-pham': '1728630124-74', 'so-luong': 3}]",roi
11f3683f-645f-4ef2-99ce-4cd698645f82,073ac5ea-f0c4-4e88-93ea-ffa998679592,2021-08-05T12:00:33+07:00,"[{'san-pham': '1728630167-749', 'so-luong': 4}, {'san-pham': '1728630136-235', 'so-luong': 1}, {'san-pham': '1728630158-588', 'so-luong': 1}, {'san-pham': '1728630145-376', 'so-luong': 1}, {'san-pham': '1728630152-504', 'so-luong': 3}]",roi
b0ce29bf-e604-437b-a92b-9344914934a7,56ba28d0-8fd7-447f-81a1-ad2cb3aa50d0,2021-03-30T06:04:57+07:00,"[{'san-pham': '1728630152-494', 'so-luong': 3}]",roi
6af4f260-5f2d-4639-83cd-8724e2e6800b,83302fff-1ad8-47aa-8012-149fe290de9d,2020-10-22T12:38:02+07:00,"[{'san-pham': '1728630142-353', 'so-luong': 3}]",roi
629bee24-4f64-4656-87e4-f1cf2e440509,c90595d8-51b7-49f5-a905-494d3b01b60e,2021-05-22T13:36:16+07:00,"[{'san-pham': '1728630130-136', 'so-luong': 1}, {'san-pham': '1728630149-462', 'so-luong': 4}, {'san-pham': '1728630124-66', 'so-luong': 4}]",roi
3e4d6a82-9ceb-44a2-838f-f49ea1c06c0a,2a9bdb0f-c257-49ba-b0c9-f3ecfcfa5232,2023-09-26T01:26:57+07:00,"[{'san-pham': '1728630130-150', 'so-luong': 2}, {'san-pham': '1728630124-66', 'so-luong': 5}, {'san-pham': '1728630127-106', 'so-luong': 3}]",roi
9a47cd38-36b3-4f46-b0ed-831d2e7234dc,13d1997e-5daf-4ec7-91ba-f6fc90275cb9,2024-07-16T04:56:35+07:00,"[{'san-pham': '1728630142-353', 'so-luong': 5}, {'san-pham': '1728630124-61', 'so-luong': 5}, {'san-pham': '1728630152-494', 'so-luong': 5}, {'san-pham': '1728630133-211', 'so-luong': 5}, {'san-pham': '1728630155-546', 'so-luong': 2}]",roi
3c32361f-c42b-4f5f-b7ba-1cd61b6d7d8f,96a55122-6bd6-45ea-9760-6ec15be0c923,2020-10-07T21:07:47+07:00,"[{'san-pham': '1728630142-356', 'so-luong': 1}, {'san-pham': '1728630124-46', 'so-luong': 5}, {'san-pham': '1728630133-211', 'so-luong': 4}]",roi
7a0e9cb0-afe4-40e2-8a65-b148eff5f824,907d1fc5-a09b-48c2-b546-fee97e187e5d,2023-11-10T16:46:34+07:00,"[{'san-pham': '1728630149-446', 'so-luong': 5}]",roi
84ad4998-560b-4c79-a178-f131ef738d35,e2aed85a-bb32-4da4-8d6d-fd9f7a970c9a,2023-11-13T00:16:51+07:00,"[{'san-pham': '1728630155-546', 'so-luong': 4}, {'san-pham': '1728630152-501', 'so-luong': 4}, {'san-pham': '1728630127-115', 'so-luong': 1}]",roi
f9f6942e-1e20-4d8e-90e2-840d478e33f7,1bf5d4bd-0a28-4b94-b97d-5d72a50632f1,2023-01-03T01:11:49+07:00,"[{'san-pham': '1728630139-304', 'so-luong': 3}, {'san-pham': '1728630136-231', 'so-luong': 3}, {'san-pham': '1728630133-180', 'so-luong': 1}, {'san-pham': '1728630136-242', 'so-luong': 3}, {'san-pham': '1728630133-211', 'so-luong': 4}]",roi
c267e615-2921-4931-9071-869971560c16,ca23530c-f1c3-49a3-88bc-248cf2cfa2c7,2023-04-13T05:48:33+07:00,"[{'san-pham': '1728630136-243', 'so-luong': 2}]",roi
245317d8-1ba6-4a02-9997-d33764758b2f,1bf5d4bd-0a28-4b94-b97d-5d72a50632f1,2022-12-21T17:28:45+07:00,"[{'san-pham': '1728630133-187', 'so-luong': 5}, {'san-pham': '1728630142-356', 'so-luong': 2}, {'san-pham': '1728630121-3', 'so-luong': 2}]",roi
93226d8b-2eda-4020-b564-de7f482bb66e,c7b705df-2d65-4423-9fc9-c3f826b822b8,2022-06-09T15:15:06+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 5}, {'san-pham': '1728630152-504', 'so-luong': 1}]",roi
8270940c-263d-42b2-91e4-0997e31fc7b8,992422b3-6696-41d8-8c82-959d09ea1f6c,2021-12-24T19:04:13+07:00,"[{'san-pham': '1728630133-201', 'so-luong': 3}]",roi
fde87f90-9c03-4094-b7e5-5d3a2a313ad1,69940bdb-1a91-407d-941f-acda96527ece,2024-11-30T21:46:41+07:00,"[{'san-pham': '1728630155-542', 'so-luong': 2}, {'san-pham': '1728630139-304', 'so-luong': 1}, {'san-pham': '1728630164-663', 'so-luong': 4}, {'san-pham': '1728630158-567', 'so-luong': 2}]",roi
731e15a9-88ab-4329-bf61-76e2b37ead83,9e480195-a14c-41e5-89c8-4544ae4f6147,2020-12-11T21:29:55+07:00,"[{'san-pham': '1728630167-740', 'so-luong': 4}]",roi
aa2f8e25-502e-49b8-a3f2-04ca088aa9af,073ac5ea-f0c4-4e88-93ea-ffa998679592,2021-07-01T21:18:03+07:00,"[{'san-pham': '1728630136-242', 'so-luong': 2}, {'san-pham': '1728630139-304', 'so-luong': 1}, {'san-pham': '1728630142-342', 'so-luong': 4}, {'san-pham': '1728630139-287', 'so-luong': 1}]",roi
2389540d-5a89-45cb-b545-9755fe5e83eb,a168bb3c-1c15-4d70-9c40-34b26219a5a4,2020-08-23T14:52:06+07:00,"[{'san-pham': '1728630124-47', 'so-luong': 3}]",roi
cd1f8c4f-4f87-484a-a00c-43b6efadbb7c,32f5ae06-d634-427d-876c-abf4b88ce327,2023-09-28T02:16:27+07:00,"[{'san-pham': '1728630158-580', 'so-luong': 4}, {'san-pham': '1728630149-462', 'so-luong': 3}, {'san-pham': '1728630130-172', 'so-luong': 3}, {'san-pham': '1728630121-10', 'so-luong': 5}, {'san-pham': '1728630155-547', 'so-luong': 1}]",roi
127a6bde-bf44-450f-a456-0f43844c8f74,16d47b25-177f-41ed-9ffa-a1a5de100c56,2023-08-06T10:59:09+07:00,"[{'san-pham': '1728630124-77', 'so-luong': 2}]",roi
3f8be278-291f-4df0-b375-74a67a9edbcc,416b946d-8dfd-4153-87e4-b447efebe027,2020-10-11T11:01:49+07:00,"[{'san-pham': '1728630130-174', 'so-luong': 5}, {'san-pham': '1728630158-601', 'so-luong': 2}]",roi
fb59cb51-c85a-4f4b-948c-ea93cce7c123,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2022-07-19T02:26:34+07:00,"[{'san-pham': '1728630167-721', 'so-luong': 3}, {'san-pham': '1728630155-541', 'so-luong': 1}, {'san-pham': '1728630130-172', 'so-luong': 3}]",roi
3928686b-8350-4339-84d6-d8e4388c9c7e,055db99d-5371-4b78-a11d-88b4826e9f35,2024-06-11T06:32:09+07:00,"[{'san-pham': '1728630121-15', 'so-luong': 5}, {'san-pham': '1728630152-497', 'so-luong': 3}, {'san-pham': '1728630142-332', 'so-luong': 4}]",roi
eeca11c6-a333-4dc4-a054-7a614d1c7412,2b4b0d39-5b9d-4c19-a24c-33e159f42e93,2022-11-16T11:33:59+07:00,"[{'san-pham': '1728630142-342', 'so-luong': 3}, {'san-pham': '1728630133-186', 'so-luong': 5}, {'san-pham': '1728630149-431', 'so-luong': 3}, {'san-pham': '1728630167-749', 'so-luong': 3}, {'san-pham': '1728630155-542', 'so-luong': 1}]",roi
628331e8-8d57-43ec-bc92-a4021c3f40f8,ed19794a-9cc3-4ed0-b5f8-351896d41912,2023-01-23T00:37:41+07:00,"[{'san-pham': '1728630167-749', 'so-luong': 3}, {'san-pham': '1728630152-465', 'so-luong': 4}, {'san-pham': '1728630124-61', 'so-luong': 5}]",roi
8c85b7d9-e119-4e8a-ae6d-e14850dbd34c,e2aed85a-bb32-4da4-8d6d-fd9f7a970c9a,2022-08-29T06:57:20+07:00,"[{'san-pham': '1728630155-546', 'so-luong': 5}, {'san-pham': '1728630121-10', 'so-luong': 4}, {'san-pham': '1728630149-420', 'so-luong': 4}, {'san-pham': '1728630139-291', 'so-luong': 1}, {'san-pham': '1728630152-465', 'so-luong': 1}]",roi
a8373902-47f8-4f19-a704-362e620e4c5d,cd70d23d-874c-45d5-b5bc-9bcc190452ab,2024-05-10T01:14:33+07:00,"[{'san-pham': '1728630121-3', 'so-luong': 4}]",roi
6d8a29b1-601f-45e6-9361-d197d6612923,7d1bd5fd-ab01-48a3-b337-da4a84ba3c73,2024-08-19T09:08:36+07:00,"[{'san-pham': '1728630152-493', 'so-luong': 3}]",roi
5953dad9-ea12-4782-9abb-519e88b529f8,56422fc7-043b-4b20-88d4-feb115e17fb1,2024-04-08T13:53:28+07:00,"[{'san-pham': '1728630136-231', 'so-luong': 3}]",dang
d4c5ca71-567c-4ddd-8c83-9a55d96166d4,bfece90f-6e48-42ae-b02d-a24ae4d07524,2021-02-28T12:43:06+07:00,"[{'san-pham': '1728630130-173', 'so-luong': 1}, {'san-pham': '1728630155-555', 'so-luong': 1}, {'san-pham': '1728630136-231', 'so-luong': 4}, {'san-pham': '1728630149-462', 'so-luong': 3}]",dang
e7a49f65-2b0a-4f4b-87e5-59936a21c6df,e423d655-c1d2-475f-84c8-770e02321762,2021-09-27T15:16:31+07:00,"[{'san-pham': '1728630136-242', 'so-luong': 2}, {'san-pham': '1728630133-184', 'so-luong': 2}]",roi
0656ba37-6926-4940-8697-d1f30261fba1,a40e60d6-b18a-4f70-a0e0-4c4460ff79a2,2022-12-26T18:52:24+07:00,"[{'san-pham': '1728630142-332', 'so-luong': 2}, {'san-pham': '1728630136-235', 'so-luong': 2}]",roi
0b4f18ec-4bd0-4b2b-9d11-4fed1e4f0ba5,24671cb4-7be9-4f41-85c1-ee52e8ea0be9,2021-09-22T00:49:50+07:00,"[{'san-pham': '1728630136-243', 'so-luong': 3}, {'san-pham': '1728630155-553', 'so-luong': 4}, {'san-pham': '1728630133-209', 'so-luong': 5}]",roi
220ae403-43e0-45cc-8de0-80f7fc2f87b4,cc7a10f6-e9a9-4848-8957-172d534af14f,2024-01-19T12:28:51+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 3}, {'san-pham': '1728630130-173', 'so-luong': 2}, {'san-pham': '1728630149-431', 'so-luong': 1}, {'san-pham': '1728630155-553', 'so-luong': 1}, {'san-pham': '1728630133-209', 'so-luong': 3}]",roi
f3f93630-8d3c-4b42-b6ea-039fc416f230,a3dc9610-572f-47b3-b847-d441f6af292c,2022-07-24T04:24:19+07:00,"[{'san-pham': '1728630133-195', 'so-luong': 4}, {'san-pham': '1728630142-353', 'so-luong': 2}, {'san-pham': '1728630121-10', 'so-luong': 3}]",roi
8482eb60-4759-425d-97bb-ed3590271a6a,055db99d-5371-4b78-a11d-88b4826e9f35,2024-08-20T11:24:23+07:00,"[{'san-pham': '1728630167-747', 'so-luong': 4}, {'san-pham': '1728630133-186', 'so-luong': 2}, {'san-pham': '1728630121-15', 'so-luong': 4}, {'san-pham': '1728630124-61', 'so-luong': 2}, {'san-pham': '1728630167-721', 'so-luong': 4}]",roi
401ca8ba-177f-4d6e-8a14-48df35071ebc,46071a0e-b388-419d-9c9d-6cef4ade7ba3,2024-03-17T04:02:12+07:00,"[{'san-pham': '1728630121-3', 'so-luong': 4}, {'san-pham': '1728630124-59', 'so-luong': 2}, {'san-pham': '1728630167-706', 'so-luong': 3}, {'san-pham': '1728630133-209', 'so-luong': 1}]",roi
