web-scraper-order,web-scraper-start-url,image-src,image2-src,name,price,image-file,image2-file,price-n,price-sale-n,category
1728630124-49,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF213_SLV050_1_3bfc4155-5cbd-4677-9d85-7563bf5ded75.jpg?v=1727888623&width=2480,//lynvn.com/cdn/shop/files/LL24FBF213_SLV050_2_8be675c9-b36e-4594-99b8-e46ad36c55f5.jpg?v=1727888623&width=2480,Túi Đeo Vai Minnie,1.460.200 ₫,LL24FBF213_SLV050_1_3bfc4155-5cbd-4677-9d85-7563bf5ded75.jpg,LL24FBF213_SLV050_2_8be675c9-b36e-4594-99b8-e46ad36c55f5.jpg,1460200,1309999,messenger
1728630124-50,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF213_BLU550_1_5d4a7899-c556-4363-b7dd-6748f09346c4.jpg?v=1727888624&width=2583,//lynvn.com/cdn/shop/files/LL24FBF213_BLU550_2_5680a587-e3d9-4bc1-b434-c18d56d5e5ca.jpg?v=1727888624&width=2480,Túi Đeo Vai Minnie,1.460.200 ₫,LL24FBF213_BLU550_1_5d4a7899-c556-4363-b7dd-6748f09346c4.jpg,LL24FBF213_BLU550_2_5680a587-e3d9-4bc1-b434-c18d56d5e5ca.jpg,1460200,1309999,sling
1728630124-51,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF214_GLD800_1_3b30cd7a-a00c-4b96-a09e-1e4a15dbf07d.jpg?v=1727888625&width=2480,//lynvn.com/cdn/shop/files/LL24FBF214_GLD800_2_c03e7830-49ef-49ba-98fe-53e051c919d9.jpg?v=1727888625&width=2480,Túi Đeo Chéo Minnie,1.460.200 ₫,LL24FBF214_GLD800_1_3b30cd7a-a00c-4b96-a09e-1e4a15dbf07d.jpg,LL24FBF214_GLD800_2_c03e7830-49ef-49ba-98fe-53e051c919d9.jpg,1460200,1309999,standard
1728630124-52,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF214_BLK000_1_4b325e9a-3e16-4f7f-a6da-eb7d07b92856.jpg?v=1727888630&width=2480,//lynvn.com/cdn/shop/files/LL24FBF214_BLK000_2_2f136cc1-45d9-453f-916b-3d0bfefb8415.jpg?v=1727888631&width=2480,Túi Đeo Chéo Minnie,1.460.200 ₫,LL24FBF214_BLK000_1_4b325e9a-3e16-4f7f-a6da-eb7d07b92856.jpg,LL24FBF214_BLK000_2_2f136cc1-45d9-453f-916b-3d0bfefb8415.jpg,1460200,1309999,standard
1728630124-53,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF215_PNK050_1_523d47bf-a2d9-4a2f-9bd6-887d6a552bff.jpg?v=1727888631&width=2480,//lynvn.com/cdn/shop/files/LL24FBF215_PNK050_2_7602d223-3db6-4fe0-8b55-a4c03693fba9.jpg?v=1727888631&width=2480,Túi Đeo Chéo Minnie Clutch S,1.362.200 ₫,LL24FBF215_PNK050_1_523d47bf-a2d9-4a2f-9bd6-887d6a552bff.jpg,LL24FBF215_PNK050_2_7602d223-3db6-4fe0-8b55-a4c03693fba9.jpg,1362200,1211999,standard
1728630124-54,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF215_BEG050_1_dc9f6b0f-fd99-4707-ab25-c3569a1f8989.jpg?v=1727888633&width=2480,//lynvn.com/cdn/shop/files/LL24FBF215_BEG050_2_d15c8781-2541-4225-a77a-d6aa26256628.jpg?v=1727888633&width=2480,Túi Đeo Chéo Minnie Clutch S,1.362.200 ₫,LL24FBF215_BEG050_1_dc9f6b0f-fd99-4707-ab25-c3569a1f8989.jpg,LL24FBF215_BEG050_2_d15c8781-2541-4225-a77a-d6aa26256628.jpg,1362200,1211999,tote
1728630124-55,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBS335_WHT600_1_da02a263-3223-4c13-8441-43f69d890700.jpg?v=1727888638&width=2480,//lynvn.com/cdn/shop/files/LL24FBS335_WHT600_2_6dd2291d-488b-41fb-9a81-9145a6f75057.jpg?v=1727888638&width=2480,Túi Tote Letitia M,2.146.200 ₫,LL24FBS335_WHT600_1_da02a263-3223-4c13-8441-43f69d890700.jpg,LL24FBS335_WHT600_2_6dd2291d-488b-41fb-9a81-9145a6f75057.jpg,2146200,1995999,laptop
1728630124-56,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBS335_GRN000_1_92b531f2-6479-473d-9283-79aa14a2f6f4.jpg?v=1727888640&width=2480,//lynvn.com/cdn/shop/files/LL24FBS335_GRN000_2_8d348af7-dc99-4ce5-847d-f2f1620c2fde.jpg?v=1727888640&width=2480,Túi Tote Letitia M,2.146.200 ₫,LL24FBS335_GRN000_1_92b531f2-6479-473d-9283-79aa14a2f6f4.jpg,LL24FBS335_GRN000_2_8d348af7-dc99-4ce5-847d-f2f1620c2fde.jpg,2146200,1995999,tote
1728630124-57,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBS336_BLK000_1_081e0cef-3738-48e4-b767-3d66ecd6d195.jpg?v=1727888640&width=2555,//lynvn.com/cdn/shop/files/LL24FBS336_BLK000_2_b9655521-56c3-44e3-8790-5fc9577f44ce.jpg?v=1727888640&width=2480,Túi Đeo Vai Letitia M,1.754.200 ₫,LL24FBS336_BLK000_1_081e0cef-3738-48e4-b767-3d66ecd6d195.jpg,LL24FBS336_BLK000_2_b9655521-56c3-44e3-8790-5fc9577f44ce.jpg,1754200,1603999,standard
1728630124-58,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBS337_WHT600_1_f505cd2c-f754-429b-8bd5-b021093c1c19.jpg?v=1727888641&width=2480,//lynvn.com/cdn/shop/files/LL24FBS337_WHT600_2_8b3989a4-51e8-41ae-8663-0ca48f966914.jpg?v=1727888641&width=2480,Túi Đeo Vai Letitia Embossed S,1.950.200 ₫,LL24FBS337_WHT600_1_f505cd2c-f754-429b-8bd5-b021093c1c19.jpg,LL24FBS337_WHT600_2_8b3989a4-51e8-41ae-8663-0ca48f966914.jpg,1950200,1799999,laptop
1728630124-59,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF352_WHT600_1_78e95d8e-056a-4ace-8653-9fca9278c891.jpg?v=1727923755&width=2480,//lynvn.com/cdn/shop/files/LL24FBF352_WHT600_2_fa0551bf-7495-4c66-9985-8b4a15765758.jpg?v=1727923754&width=2480,Túi Đeo Vai Lucy,1.754.200 ₫,LL24FBF352_WHT600_1_78e95d8e-056a-4ace-8653-9fca9278c891.jpg,LL24FBF352_WHT600_2_fa0551bf-7495-4c66-9985-8b4a15765758.jpg,1754200,1603999,sling
1728630124-60,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF352_BEG000_1.jpg?v=1728290672&width=2480,//lynvn.com/cdn/shop/files/LL24FBF352_BEG000_2.jpg?v=1728290672&width=2480,Túi Đeo Vai Lucy,1.754.200 ₫,LL24FBF352_BEG000_1.jpg,LL24FBF352_BEG000_2.jpg,1754200,1603999,sling
1728630124-61,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF352_WHT600_1_b0aad522-796a-4df9-9181-c9cf666b276b.jpg?v=1727888648&width=2480,//lynvn.com/cdn/shop/files/LL24FBF352_WHT600_2_a2941458-0a6a-4e3d-885e-e40278e20d01.jpg?v=1727888647&width=2480,Túi Đeo Vai Lucy,1.754.200 ₫,LL24FBF352_WHT600_1_b0aad522-796a-4df9-9181-c9cf666b276b.jpg,LL24FBF352_WHT600_2_a2941458-0a6a-4e3d-885e-e40278e20d01.jpg,1754200,1603999,messenger
1728630124-62,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF331_BLK000_1_9c35bf70-89ed-47e2-9b0f-462a95132bb0.jpg?v=1727888648&width=2480,//lynvn.com/cdn/shop/files/LL24FBF331_BLK000_2_4c002eeb-4e7f-4d47-b7e0-9520c372bbef.jpg?v=1727888648&width=2480,Túi Đeo Chéo Lucy,1.950.200 ₫,LL24FBF331_BLK000_1_9c35bf70-89ed-47e2-9b0f-462a95132bb0.jpg,LL24FBF331_BLK000_2_4c002eeb-4e7f-4d47-b7e0-9520c372bbef.jpg,1950200,1799999,sling
1728630124-63,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF331_BEG000_1_2dbd1d7e-89f6-4e7c-92b0-d22668a04196.jpg?v=1727888649&width=2480,//lynvn.com/cdn/shop/files/LL24FBF331_BEG000_2_0e3534ef-6c2f-41c0-9741-77d0145fd31b.jpg?v=1727888649&width=2480,Túi Đeo Chéo Lucy,1.950.200 ₫,LL24FBF331_BEG000_1_2dbd1d7e-89f6-4e7c-92b0-d22668a04196.jpg,LL24FBF331_BEG000_2_0e3534ef-6c2f-41c0-9741-77d0145fd31b.jpg,1950200,1799999,sling
1728630124-64,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF368_BLK000_1_63a613df-ee6d-47f4-85c8-c1d5b2280e48.jpg?v=1727888656&width=2480,//lynvn.com/cdn/shop/files/LL24FBF368_BLK000_2_cc4fbcd1-f1bd-4168-9162-f16d0bf5760e.jpg?v=1727888656&width=2480,Túi Đeo Vai Monro,1.950.200 ₫,LL24FBF368_BLK000_1_63a613df-ee6d-47f4-85c8-c1d5b2280e48.jpg,LL24FBF368_BLK000_2_cc4fbcd1-f1bd-4168-9162-f16d0bf5760e.jpg,1950200,1799999,duffle
1728630124-65,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF368_BEG800_1_cd8f7934-8853-4898-bb48-b296aaccb6f6.jpg?v=1727888656&width=2480,//lynvn.com/cdn/shop/files/LL24FBF368_BEG800_2_4514e708-be9b-41a8-b0de-c2d1ee83c2c3.jpg?v=1727888656&width=2480,Túi Đeo Vai Monro,1.950.200 ₫,LL24FBF368_BEG800_1_cd8f7934-8853-4898-bb48-b296aaccb6f6.jpg,LL24FBF368_BEG800_2_4514e708-be9b-41a8-b0de-c2d1ee83c2c3.jpg,1950200,1799999,sling
1728630124-66,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF370_BLK000_1_64ea5f97-7c2f-4a23-bb8d-19fb39c8a042.jpg?v=1727888657&width=2480,//lynvn.com/cdn/shop/files/LL24FBF370_BLK000_2_6cc8eda7-9fe7-4e0d-b441-7361e887c086.jpg?v=1727888657&width=2480,Túi Đeo Vai Monro Mini,1.558.200 ₫,LL24FBF370_BLK000_1_64ea5f97-7c2f-4a23-bb8d-19fb39c8a042.jpg,LL24FBF370_BLK000_2_6cc8eda7-9fe7-4e0d-b441-7361e887c086.jpg,1558200,1407999,tote
1728630124-67,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF370_BLU800_1_5b25f44c-b1c7-4586-8573-7edd0fe82acc.jpg?v=1727888657&width=2480,//lynvn.com/cdn/shop/files/LL24FBF370_BLU800_2_4190f8be-6eaa-4faa-8da2-86f09784f0b1.jpg?v=1727888657&width=2480,Túi Đeo Vai Monro Mini,1.558.200 ₫,LL24FBF370_BLU800_1_5b25f44c-b1c7-4586-8573-7edd0fe82acc.jpg,LL24FBF370_BLU800_2_4190f8be-6eaa-4faa-8da2-86f09784f0b1.jpg,1558200,1407999,duffle
1728630124-68,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24FBF392_WHT600_1_c8a9c465-7c54-4fd8-aa5d-236acd3ce7b1.jpg?v=1727888675&width=2480,//lynvn.com/cdn/shop/files/LL24FBF392_WHT600_2_6c2f02ec-cdbe-44fb-a6d9-67576514ee70.jpg?v=1727888675&width=2480,Túi Đeo Vai Tyla,1.558.200 ₫,LL24FBF392_WHT600_1_c8a9c465-7c54-4fd8-aa5d-236acd3ce7b1.jpg,LL24FBF392_WHT600_2_6c2f02ec-cdbe-44fb-a6d9-67576514ee70.jpg,1558200,1407999,sling
1728630124-69,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24SBF013_BLU800_1_4a8c85ae-fe00-46a9-aa3b-c6a1aaabfe3d.jpg?v=1712718117&width=2480,//lynvn.com/cdn/shop/files/LL24SBF013_BLU800_2_c6c5f5a7-a5c3-4fd9-b9aa-26067e223332.jpg?v=1712718114&width=2480,Balo Starry Denim,2.244.200 ₫,LL24SBF013_BLU800_1_4a8c85ae-fe00-46a9-aa3b-c6a1aaabfe3d.jpg,LL24SBF013_BLU800_2_c6c5f5a7-a5c3-4fd9-b9aa-26067e223332.jpg,2244200,2093999,messenger
1728630124-70,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL23MBF112_BLK000_1.jpg?v=1691724848&width=2480,//lynvn.com/cdn/shop/files/LL23MBF112_BLK000_2.jpg?v=1691724848&width=2480,Túi Đeo Vai Monet Infinite L,2.048.200 ₫,LL23MBF112_BLK000_1.jpg,LL23MBF112_BLK000_2.jpg,2048200,1897999,duffle
1728630124-71,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24CBS191_BLK000_1_e308f209-f798-49b0-b71c-4b97da38357b.jpg?v=1704908881&width=2480,//lynvn.com/cdn/shop/files/LL24CBS191_BLK000_2_a7cb4fe6-7d50-4c55-9b98-653348486570.jpg?v=1704908881&width=2480,Túi Đeo Vai Re-Edit Ray Atella,1.754.200 ₫,LL24CBS191_BLK000_1_e308f209-f798-49b0-b71c-4b97da38357b.jpg,LL24CBS191_BLK000_2_a7cb4fe6-7d50-4c55-9b98-653348486570.jpg,1754200,1603999,laptop
1728630124-72,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24CBS055_WHT600_1_4cfc6e58-df90-4673-980e-f38d79c464fe.jpg?v=1704908833&width=2480,//lynvn.com/cdn/shop/files/LL24CBS055_WHT600_2_72bde85b-5bb6-47a7-a795-0d427b07ef92.jpg?v=1704908832&width=2480,Túi Xách Anderson Top Handle S,1.950.200 ₫,LL24CBS055_WHT600_1_4cfc6e58-df90-4673-980e-f38d79c464fe.jpg,LL24CBS055_WHT600_2_72bde85b-5bb6-47a7-a795-0d427b07ef92.jpg,1950200,1799999,messenger
1728630124-73,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL22WBF299_BLK000_1.jpg?v=1712733896&width=2480,//lynvn.com/cdn/shop/files/LL22WBF299_BLK000_2.jpg?v=1712733896&width=2480,Túi Xách Fineness Reedition XS,1.852.200 ₫,LL22WBF299_BLK000_1.jpg,LL22WBF299_BLK000_2.jpg,1852200,1701999,messenger
1728630124-74,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24CBS191_WHT600_1_9f057dfa-75a0-4ad8-8a30-581f2b046f9b.jpg?v=1704908882&width=2480,//lynvn.com/cdn/shop/files/LL24CBS191_WHT600_2_cbf62f0d-ec1f-4a8f-8c67-9a87487a9737.jpg?v=1704908883&width=2480,Túi Đeo Vai Re-Edit Ray Atella,1.754.200 ₫,LL24CBS191_WHT600_1_9f057dfa-75a0-4ad8-8a30-581f2b046f9b.jpg,LL24CBS191_WHT600_2_cbf62f0d-ec1f-4a8f-8c67-9a87487a9737.jpg,1754200,1603999,sling
1728630124-75,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24SBF012_BLK000_1_a7620bdb-7e08-4d09-8980-adea752c293c.jpg?v=1712718112&width=2480,//lynvn.com/cdn/shop/files/LL24SBF012_BLK000_2_4b8e5f23-4ac7-4973-8d95-9a0d7bea162f.jpg?v=1712718111&width=2480,Balo Starry,2.244.200 ₫,LL24SBF012_BLK000_1_a7620bdb-7e08-4d09-8980-adea752c293c.jpg,LL24SBF012_BLK000_2_4b8e5f23-4ac7-4973-8d95-9a0d7bea162f.jpg,2244200,2093999,tote
1728630124-76,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/products/LL22CBF089_BLK800_1.jpg?v=1644813418&width=1240,//lynvn.com/cdn/shop/products/LL22CBF089_BLK800_2.jpg?v=1644813418&width=1240,Túi Đeo Vai Brighton,1.852.200 ₫,LL22CBF089_BLK800_1.jpg,LL22CBF089_BLK800_2.jpg,1852200,1701999,messenger
1728630124-77,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24MBF264_GRY200_1.jpg?v=1727923010&width=2480,//lynvn.com/cdn/shop/files/LL24MBF264_GRY200_3.jpg?v=1727923010&width=2480,Túi Đeo Vai Juietta Glitz Infinite,1.558.200 ₫,LL24MBF264_GRY200_1.jpg,LL24MBF264_GRY200_3.jpg,1558200,1407999,laptop
1728630124-78,https://lynvn.com/collections/view-all-bags?page=15,//lynvn.com/cdn/shop/files/LL24MBF311_BEG000_1.jpg?v=1727922661&width=2387,//lynvn.com/cdn/shop/files/LL24MBF311_BEG000_3.jpg?v=1727922661&width=2480,Túi Đeo Vai Abbey Infinite M,1.950.200 ₫,LL24MBF311_BEG000_1.jpg,LL24MBF311_BEG000_3.jpg,1950200,1799999,tote
1728630127-79,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBS177_BLK000_1_e384988d-2ba1-457e-a70e-14d2d39d0104.jpg?v=1727629839&width=2480,//lynvn.com/cdn/shop/files/LL24FBS177_BLK000_2_eca7e344-23ea-475f-82c4-e0ac45e1ba78.jpg?v=1727629839&width=2480,Túi Xách Vera L,2.146.200 ₫,LL24FBS177_BLK000_1_e384988d-2ba1-457e-a70e-14d2d39d0104.jpg,LL24FBS177_BLK000_2_eca7e344-23ea-475f-82c4-e0ac45e1ba78.jpg,2146200,1995999,standard
1728630127-80,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBS177_BEG000_1_9170cafb-9387-4fcc-a083-fe8c823d8928.jpg?v=1727629847&width=2480,//lynvn.com/cdn/shop/files/LL24FBS177_BEG000_2_14624aa6-dd58-4e20-8c8d-f72828729a16.jpg?v=1727629847&width=2480,Túi Xách Vera L,2.146.200 ₫,LL24FBS177_BEG000_1_9170cafb-9387-4fcc-a083-fe8c823d8928.jpg,LL24FBS177_BEG000_2_14624aa6-dd58-4e20-8c8d-f72828729a16.jpg,2146200,1995999,duffle
1728630127-81,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBS179_BLK000_1_1166bd7c-ce0a-40e9-bde7-38480bdd6c8c.jpg?v=1727629848&width=2480,//lynvn.com/cdn/shop/files/LL24FBS179_BLK000_2_89f4f70b-903e-4177-a368-0cd98181c8a2.jpg?v=1727629848&width=2480,Túi Xách Vera M,1.754.200 ₫,LL24FBS179_BLK000_1_1166bd7c-ce0a-40e9-bde7-38480bdd6c8c.jpg,LL24FBS179_BLK000_2_89f4f70b-903e-4177-a368-0cd98181c8a2.jpg,1754200,1603999,duffle
1728630127-82,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBS179_WHT600_1_9d1480ac-6c28-4c5c-84f9-13e94eadc613.jpg?v=1727629848&width=2480,//lynvn.com/cdn/shop/files/LL24FBS179_WHT600_2_c587f2a7-5e37-4d3b-b73b-107f683f04a1.jpg?v=1727629848&width=2480,Túi Xách Vera M,1.754.200 ₫,LL24FBS179_WHT600_1_9d1480ac-6c28-4c5c-84f9-13e94eadc613.jpg,LL24FBS179_WHT600_2_c587f2a7-5e37-4d3b-b73b-107f683f04a1.jpg,1754200,1603999,tote
1728630127-83,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBS180_PPL000_1_78c75573-551e-4ef7-97c1-34082c5fb496.jpg?v=1727629849&width=2480,//lynvn.com/cdn/shop/files/LL24FBS180_PPL000_2_d327e598-483e-4af2-ad1c-5643582088ae.jpg?v=1727629849&width=2480,Túi Xách Vera S,1.558.200 ₫,LL24FBS180_PPL000_1_78c75573-551e-4ef7-97c1-34082c5fb496.jpg,LL24FBS180_PPL000_2_d327e598-483e-4af2-ad1c-5643582088ae.jpg,1558200,1407999,standard
1728630127-84,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBS180_YLW000_1_8a4423bc-8927-4e54-b438-3d690b294c01.jpg?v=1727629856&width=2480,//lynvn.com/cdn/shop/files/LL24FBS180_YLW000_2_80c8eaf5-b5b9-4e28-94b1-e44166fa6b03.jpg?v=1727629856&width=2480,Túi Xách Vera S,1.558.200 ₫,LL24FBS180_YLW000_1_8a4423bc-8927-4e54-b438-3d690b294c01.jpg,LL24FBS180_YLW000_2_80c8eaf5-b5b9-4e28-94b1-e44166fa6b03.jpg,1558200,1407999,duffle
1728630127-85,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF193_RED000_1_0bd39714-7c34-46e7-a80c-affc7db01e7b.jpg?v=1727629855&width=2480,//lynvn.com/cdn/shop/files/LL24FBF193_RED000_2_07bcf680-c742-458b-a7ef-4979068e0c64.jpg?v=1727629855&width=2480,Túi Đeo Chéo Berlin M,1.950.200 ₫,LL24FBF193_RED000_1_0bd39714-7c34-46e7-a80c-affc7db01e7b.jpg,LL24FBF193_RED000_2_07bcf680-c742-458b-a7ef-4979068e0c64.jpg,1950200,1799999,laptop
1728630127-86,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF193_WHT600_1_e79d5120-4bdd-465e-8ef4-80a5573271c2.jpg?v=1727629856&width=2480,//lynvn.com/cdn/shop/files/LL24FBF193_WHT600_2_b671db26-38fc-4fa3-a6db-dff6b6da9f90.jpg?v=1727629856&width=2480,Túi Đeo Chéo Berlin M,1.950.200 ₫,LL24FBF193_WHT600_1_e79d5120-4bdd-465e-8ef4-80a5573271c2.jpg,LL24FBF193_WHT600_2_b671db26-38fc-4fa3-a6db-dff6b6da9f90.jpg,1950200,1799999,duffle
1728630127-87,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF194_BRN000_1_0da69ccc-8626-4d97-b38e-d20a467afd48.jpg?v=1727629858&width=2480,//lynvn.com/cdn/shop/files/LL24FBF194_BRN000_2_e23f443e-f57e-48c9-90c0-87af06e78f60.jpg?v=1727629858&width=2480,Túi Đeo Vai Berlin S,1.558.200 ₫,LL24FBF194_BRN000_1_0da69ccc-8626-4d97-b38e-d20a467afd48.jpg,LL24FBF194_BRN000_2_e23f443e-f57e-48c9-90c0-87af06e78f60.jpg,1558200,1407999,laptop
1728630127-88,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF194_PPL000_1_b42e61ca-f22c-4824-b603-c7ba44f28758.jpg?v=1727629863&width=2480,//lynvn.com/cdn/shop/files/LL24FBF194_PPL000_2_85216ed7-4073-471f-b0c1-4016a5438c45.jpg?v=1727629863&width=2480,Túi Đeo Vai Berlin S,1.558.200 ₫,LL24FBF194_PPL000_1_b42e61ca-f22c-4824-b603-c7ba44f28758.jpg,LL24FBF194_PPL000_2_85216ed7-4073-471f-b0c1-4016a5438c45.jpg,1558200,1407999,messenger
1728630127-89,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF194_YLW100_1_ed80fd53-79ec-4110-8708-be8fa3845c17.jpg?v=1727629863&width=2480,//lynvn.com/cdn/shop/files/LL24FBF194_YLW100_2_6df75f2b-0d98-46fd-ad57-a6fd2fe8949c.jpg?v=1727629863&width=2480,Túi Đeo Vai Berlin S,1.558.200 ₫,LL24FBF194_YLW100_1_ed80fd53-79ec-4110-8708-be8fa3845c17.jpg,LL24FBF194_YLW100_2_6df75f2b-0d98-46fd-ad57-a6fd2fe8949c.jpg,1558200,1407999,messenger
1728630127-90,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF223_GRN200_1_f516f69d-cf85-41b4-a0b8-acdfd996bf30.jpg?v=1727629865&width=2480,//lynvn.com/cdn/shop/files/LL24FBF223_GRN200_2_1723501c-d870-4875-835b-41dfbc9c0394.jpg?v=1727629865&width=2480,Túi Đeo Vai Magnolia,1.558.200 ₫,LL24FBF223_GRN200_1_f516f69d-cf85-41b4-a0b8-acdfd996bf30.jpg,LL24FBF223_GRN200_2_1723501c-d870-4875-835b-41dfbc9c0394.jpg,1558200,1407999,laptop
1728630127-91,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF223_BLK000_1_17df4800-948b-4a0e-b0b3-00a216c8956c.jpg?v=1727629866&width=2480,//lynvn.com/cdn/shop/files/LL24FBF223_BLK000_2_7dd90b9a-3f79-47b1-bbc6-9e87231af569.jpg?v=1727629867&width=2480,Túi Đeo Vai Magnolia,1.558.200 ₫,LL24FBF223_BLK000_1_17df4800-948b-4a0e-b0b3-00a216c8956c.jpg,LL24FBF223_BLK000_2_7dd90b9a-3f79-47b1-bbc6-9e87231af569.jpg,1558200,1407999,laptop
1728630127-92,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF223_BEG000_1_20424e12-e330-4f0f-a338-2f2311315681.jpg?v=1727629872&width=2480,//lynvn.com/cdn/shop/files/LL24FBF223_BEG000_2_bb286e52-f26a-4d2c-96fe-c51f358c7f8d.jpg?v=1727629872&width=2480,Túi Đeo Vai Magnolia,1.558.200 ₫,LL24FBF223_BEG000_1_20424e12-e330-4f0f-a338-2f2311315681.jpg,LL24FBF223_BEG000_2_bb286e52-f26a-4d2c-96fe-c51f358c7f8d.jpg,1558200,1407999,laptop
1728630127-93,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF196_BLK000_1_7cf1644e-21ec-42f7-b726-64d48b25fad4.jpg?v=1727629871&width=2480,//lynvn.com/cdn/shop/files/LL24FBF196_BLK000_2_a80f7a3d-7920-4dda-b535-580587f4c009.jpg?v=1727629871&width=2480,Túi Xách Venus Top Handle S,2.146.200 ₫,LL24FBF196_BLK000_1_7cf1644e-21ec-42f7-b726-64d48b25fad4.jpg,LL24FBF196_BLK000_2_a80f7a3d-7920-4dda-b535-580587f4c009.jpg,2146200,1995999,laptop
1728630127-94,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF196_BRN500_1_c0ed96a8-00b8-4fd3-8956-10db0200db9c.jpg?v=1727629872&width=2480,//lynvn.com/cdn/shop/files/LL24FBF196_BRN500_3_cc51ef9e-845b-4000-bd41-5f52bc0329af.jpg?v=1727629872&width=2480,Túi Xách Venus Top Handle S,2.146.200 ₫,LL24FBF196_BRN500_1_c0ed96a8-00b8-4fd3-8956-10db0200db9c.jpg,LL24FBF196_BRN500_3_cc51ef9e-845b-4000-bd41-5f52bc0329af.jpg,2146200,1995999,tote
1728630127-95,https://lynvn.com/collections/view-all-bags?page=14,//lynvn.com/cdn/shop/files/LL24FBF196_GRY000_1_74526a4c-5311-4d5a-987d-2aab1841d0ca.jpg?v=1727629875&width=2480,//lynvn.com/cdn/shop/files/LL24FBF196_GRY000_2_bfb20294-f697-409f-a88c-2267308b3e47.jpg?v=1727629875&width=2480,Túi Xách Venus Top Handle S,2.146.200 ₫,LL24FBF196_GRY000_1_74526a4c-5311-4d5a-987d-2aab1841d0ca.jpg,LL24FBF196_GRY000_2_bfb20294-f697-409f-a88c-2267308b3e47.jpg,2146200,1995999,standard
